"SiteUrl","SiteID","ItemName","ItemType","UserID","UserName","Occurred","Event","Description","EventSource","SourceName","EventData","MachineName","MachineIP","DocLocation"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:37","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette008.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:37","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette013.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:37","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette004.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:37","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette002.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:37","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette017.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:37","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette020.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:37","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette007.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:37","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette003.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:37","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette025.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:37","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette021.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:37","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette010.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:37","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette014.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:37","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette012.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:37","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette027.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:37","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette016.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:37","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette015.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:37","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette018.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:38","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette005.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:38","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette024.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:38","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette028.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:38","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette032.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:38","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette022.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:38","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette009.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:38","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette023.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:38","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette029.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:38","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette026.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:38","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette011.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:38","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette019.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:38","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette001.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:38","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette031.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:38","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/Palette006.spcolor"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:38","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/fontscheme003.spfont"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:38","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/fontscheme006.spfont"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:38","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/fontscheme007.spfont"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:38","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/fontscheme001.spfont"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:38","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/fontscheme004.spfont"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:38","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/SharePointPersonality.spfont"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:38","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/fontscheme005.spfont"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:37:38","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/15/fontscheme002.spfont"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:38:01","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/Themed/413332F/Timeline-D6AB0C36.themedcss"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:38:10","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","_catalogs/theme/Themed/413332F/searchv15-6159CCCD.themedcss"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:38:27","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","Shared Documents/auditlogs.ps1"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","Document","1073741823","SHAREPOINT\system","25/02/2021 20:38:27","View","Viewing of the object by a user.","SharePoint","","<Version><Major>1</Major><Minor>0</Minor></Version>","","","Shared Documents/auditlogs.ps1"
"http://sharepoint","d7121182-34fc-4daa-b413-15af9abd9012","Master Page Gallery","List","1073741823","SHAREPOINT\system","25/02/2021 20:42:55","SchemaChange","Change in the schema of the object.","SharePoint","","16.0.0.5095.0.0<FieldRef Name=""ContentTypeId""/><FieldRef Name=""_ModerationComments"" ColName=""ntext1""/><FieldRef Name=""FileLeafRef""/><FieldRef Name=""Modified_x0020_By"" ColName=""nvarchar1""/><FieldRef Name=""Created_x0020_By"" ColName=""nvarchar2""/><FieldRef Name=""File_x0020_Type"" ColName=""nvarchar3""/><FieldRef Name=""HTML_x0020_File_x0020_Type"" ColName=""nvarchar4""/><FieldRef Name=""_SourceUrl"" ColName=""nvarchar5""/><FieldRef Name=""_SharedFileIndex"" ColName=""nvarchar6""/><FieldRef Name=""WikiField"" ColName=""ntext2""/><Field ID=""{fa564e0f-0c70-4ab9-b863-0177e6ddd247}"" Name=""Title"" SourceID=""http://schemas.microsoft.com/sharepoint/v3"" StaticName=""Title"" Group=""_Hidden"" Type=""Text"" DisplayName=""$Resources:core,Title;"" Required=""FALSE"" FromBaseType=""TRUE"" Customization="""" ShowInNewForm=""FALSE"" ShowInEditForm=""TRUE"" ColName=""nvarchar7"" RowOrdinal=""0""/>","","","labs/rafa/SitePages"
